,Index,Bond length 1,Bond length 2,Length 3,Bond name,Bond Angle
1105,197 209 150,1.6550289507025595,1.6126537796876437,2.770542639109787,O-Si-O,2.023773004207134
1106,208 209 150,1.6260380307348088,1.6126537796876437,2.586263950092593,O-Si-O,1.8497587627110834
1108,197 209 194,1.6550289507025595,1.609877350068207,2.664015044628359,O-Si-O,1.908621190139148
1109,208 209 194,1.6260380307348088,1.609877350068207,2.5650356254766233,O-Si-O,1.83035604493514
1112,208 209 197,1.6260380307348088,1.6550289507025595,2.6712286736784736,O-Si-O,1.9024173627700707
1116,91 212 89,1.6132264494305995,1.618705854117524,2.4177775599326154,O-Si-O,1.69035696098722
1117,188 212 89,1.6192888119822137,1.618705854117524,2.7349712524892635,O-Si-O,2.0118209194908734
1118,208 212 89,1.5976644965105442,1.618705854117524,2.710390433213332,O-Si-O,2.0044782948486506
1120,188 212 91,1.6192888119822137,1.6132264494305995,2.683148590505997,O-Si-O,1.9583915259653013
1121,208 212 91,1.5976644965105442,1.6132264494305995,2.5733167790224347,O-Si-O,1.8593601394183215
1124,208 212 188,1.5976644965105442,1.6192888119822137,2.637483185121151,O-Si-O,1.9223359470121701
1128,149 213 92,1.601248414739196,1.621776855799016,2.6234530427464673,O-Si-O,1.9018864915647045
1129,199 213 92,1.6092172383486165,1.621776855799016,2.682936124369785,O-Si-O,1.9595498958914634
1130,204 213 92,1.6045623794039172,1.621776855799016,2.6409188021510923,O-Si-O,1.9177432323427568
1132,199 213 149,1.6092172383486165,1.601248414739196,2.555729326893775,O-Si-O,1.8415155391317066
1133,204 213 149,1.6045623794039172,1.601248414739196,2.6545045579947053,O-Si-O,1.951165883255338
1136,204 213 199,1.6045623794039172,1.6092172383486165,2.606161507466319,O-Si-O,1.8914898478367248
1140,98 215 82,1.645380262019113,1.5855747747869082,2.5920413024478917,O-Si-O,1.8618621655670982
1141,183 215 82,1.6381140129189824,1.5855747747869082,2.5819859804055607,O-Si-O,1.8575332912292852
1142,192 215 82,1.6169878420103256,1.5855747747869082,2.537090911699971,O-Si-O,1.8287584138153283
1144,183 215 98,1.6381140129189824,1.645380262019113,2.7617439427793964,O-Si-O,1.998620853214538
1145,192 215 98,1.6169878420103256,1.645380262019113,2.6641330811251813,O-Si-O,1.9110264624559545
1148,192 215 183,1.6169878420103256,1.6381140129189824,2.732347190819235,O-Si-O,1.9923460408209814
