iter	Logloss
1500	0.004345165249
1501	0.004344020094
1502	0.00434282277
1503	0.004341951375
1504	0.004341038167
1505	0.004340015974
1506	0.004339231546
1507	0.004338463156
1508	0.004337617073
1509	0.004336769096
1510	0.004335921532
1511	0.0043350435
1512	0.004334315573
1513	0.004332807353
1514	0.004332011542
1515	0.004331074709
1516	0.004330101665
1517	0.004329409684
1518	0.004328515237
1519	0.00432791003
1520	0.004326919087
1521	0.004326012307
1522	0.004324764407
1523	0.004323880433
1524	0.00432284765
1525	0.004322248322
1526	0.004321096066
1527	0.004320328843
1528	0.004319626303
1529	0.004318318279
1530	0.004317497109
1531	0.004316716537
1532	0.00431601379
1533	0.004315178695
1534	0.004314376673
1535	0.004313738393
1536	0.004312689303
1537	0.004311915393
1538	0.004311368774
1539	0.004310250416
1540	0.004309122638
1541	0.004308111819
1542	0.004307125594
1543	0.004306344312
1544	0.004305599502
1545	0.004305130475
1546	0.004304344016
1547	0.004303901098
1548	0.004303122117
1549	0.004302287686
1550	0.004301534884
1551	0.004300555743
1552	0.004299819339
1553	0.004299094657
1554	0.004298172721
1555	0.004297129987
1556	0.004296520329
1557	0.004295507289
1558	0.004294555263
1559	0.004293349857
1560	0.004292590097
1561	0.004291761861
1562	0.004291052183
1563	0.004290336977
1564	0.004289614919
1565	0.004288624516
1566	0.004287801197
1567	0.004286965833
1568	0.004286188281
1569	0.004285484205
1570	0.00428444742
1571	0.004283690888
1572	0.004283036965
1573	0.004282100968
1574	0.00428154971
1575	0.004280785293
1576	0.004279816958
1577	0.004279091144
1578	0.004278570549
1579	0.004277992933
1580	0.004277256861
1581	0.004276650486
1582	0.004276044606
1583	0.004275407494
1584	0.00427435996
1585	0.004273651162
1586	0.00427263316
1587	0.00427194459
1588	0.004271084231
1589	0.004270240893
1590	0.004269393311
1591	0.004268446598
1592	0.004267777177
1593	0.004267034982
1594	0.004266408263
1595	0.004265816605
1596	0.004265213457
1597	0.004264032261
1598	0.004263231463
1599	0.004262589721
1600	0.004261765593
1601	0.004261108839
1602	0.004260414332
1603	0.004259576458
1604	0.004259088658
1605	0.004258439456
1606	0.004257296925
1607	0.00425660903
1608	0.004255929898
1609	0.004254794004
1610	0.004254221799
1611	0.00425355174
1612	0.004253041412
1613	0.004252513905
1614	0.004251487928
1615	0.004251082557
1616	0.004250161995
1617	0.004249368666
1618	0.004248692
1619	0.004248119445
1620	0.004247336805
1621	0.004246840053
1622	0.004246067103
1623	0.004245168298
1624	0.004244429071
1625	0.004243452573
1626	0.004242667821
1627	0.004241943688
1628	0.004241284389
1629	0.00424050691
1630	0.004239752005
1631	0.004239185671
1632	0.004238417595
1633	0.004237456901
1634	0.004236961703
1635	0.004236401995
1636	0.004235702926
1637	0.004235149996
1638	0.004234674109
1639	0.004233987373
1640	0.004233325683
1641	0.004232093908
1642	0.004231495661
1643	0.004230733113
1644	0.004229999253
1645	0.004229317696
1646	0.00422874212
1647	0.004227865761
1648	0.004227358949
1649	0.004226647878
1650	0.0042255961
1651	0.004224496477
1652	0.004223768029
1653	0.00422328389
1654	0.004222563802
1655	0.004221901948
1656	0.004221127716
1657	0.004220474754
1658	0.004219860081
1659	0.004219245651
1660	0.004218652158
1661	0.0042179933
1662	0.004217169585
1663	0.004216740375
1664	0.004216058511
1665	0.004215042917
1666	0.004214599573
1667	0.00421417518
1668	0.004213475078
1669	0.004212878888
1670	0.004212312122
1671	0.004211741364
1672	0.00421053194
1673	0.004210081206
1674	0.004209308554
1675	0.004208502877
1676	0.004208042443
1677	0.004207430414
1678	0.004206629507
1679	0.004206111852
1680	0.004205190095
1681	0.00420465812
1682	0.004203650006
1683	0.004202880492
1684	0.004202062442
1685	0.004201003948
1686	0.00420043515
1687	0.004199452488
1688	0.00419872634
1689	0.004198108279
1690	0.004197568122
1691	0.004197058029
1692	0.004196252743
1693	0.004195483994
1694	0.004194706136
1695	0.004193938563
1696	0.004193359994
1697	0.004192702575
1698	0.004191965424
1699	0.00419126497
1700	0.004190616333
1701	0.00418980534
1702	0.004189337749
1703	0.004188828059
1704	0.004188390828
1705	0.004187575394
1706	0.004186906252
1707	0.004186289269
1708	0.004185562353
1709	0.004184912566
1710	0.004184429289
1711	0.004183819578
1712	0.00418334975
1713	0.00418278907
1714	0.004182231923
1715	0.004181508293
1716	0.004180782623
1717	0.004180178739
1718	0.004179515925
1719	0.00417892156
1720	0.004178335754
1721	0.004177754766
1722	0.004177420945
1723	0.004176824432
1724	0.004176243166
1725	0.004175789493
1726	0.00417508429
1727	0.00417459153
1728	0.004173804171
1729	0.004173380938
1730	0.004172701151
1731	0.004172162425
1732	0.004171481369
1733	0.004170904958
1734	0.004170372497
1735	0.004169649334
1736	0.004169203086
1737	0.004168736423
1738	0.004167982794
1739	0.004167334715
1740	0.004166316811
1741	0.004165818791
1742	0.004165026532
1743	0.00416407972
1744	0.004163280504
1745	0.004162637143
1746	0.004162106417
1747	0.004161380783
1748	0.00416064322
1749	0.004160095385
1750	0.004159617564
1751	0.004159180738
1752	0.004158723612
1753	0.004158306842
1754	0.004157832321
1755	0.004157441703
1756	0.004156817933
1757	0.004156425004
1758	0.004155716979
1759	0.004155309874
1760	0.004154655736
1761	0.004154117567
1762	0.004153611699
1763	0.004153184968
1764	0.004152585838
1765	0.004152056911
1766	0.004151538313
1767	0.004150996674
1768	0.004150390216
1769	0.004149876535
1770	0.004149238616
1771	0.004148518375
1772	0.004147833275
1773	0.004147201252
1774	0.004146627915
1775	0.004146065967
1776	0.004145600579
1777	0.004145051155
1778	0.0041443791
1779	0.004143702946
1780	0.004143046784
1781	0.004142391154
1782	0.004141782405
1783	0.004141282659
1784	0.004140910946
1785	0.004140366403
1786	0.00413985675
1787	0.004139316243
1788	0.004138638516
1789	0.004137951752
1790	0.00413730415
1791	0.004136844624
1792	0.004136322169
1793	0.004135736929
1794	0.004135148893
1795	0.004134651952
1796	0.004134332191
1797	0.004133456066
1798	0.004132945747
1799	0.004132450541
1800	0.004131881178
1801	0.004131302258
1802	0.004130785656
1803	0.004129932247
1804	0.004129572806
1805	0.004128915429
1806	0.004128547564
1807	0.004127945603
1808	0.004127515746
1809	0.004126932032
1810	0.004126324074
1811	0.004125936945
1812	0.004125280326
1813	0.004124630808
1814	0.004124121443
1815	0.004123474603
1816	0.004122775875
1817	0.004122117754
1818	0.004121284206
1819	0.00412029872
1820	0.004119764201
1821	0.004119114045
1822	0.004118605552
1823	0.004118282906
1824	0.004117799584
1825	0.004117225814
1826	0.004116676911
1827	0.004115999309
1828	0.004115665634
1829	0.004115203726
1830	0.00411480997
1831	0.004114270326
1832	0.004113846337
1833	0.004113667708
1834	0.004113051282
1835	0.004112516178
1836	0.00411198557
1837	0.004111622676
1838	0.00411107664
1839	0.004110733447
1840	0.004110281805
1841	0.004109662049
1842	0.004109052411
1843	0.004108563551
1844	0.004108212749
1845	0.004107337083
1846	0.004106899726
1847	0.004106238224
1848	0.004105417558
1849	0.004105082901
1850	0.004104710281
1851	0.00410417239
1852	0.004103793971
1853	0.004103216193
1854	0.004102871675
1855	0.004102268429
1856	0.004101768485
1857	0.00410118292
1858	0.004100578324
1859	0.004100008656
1860	0.004099547367
1861	0.004098908791
1862	0.004098503141
1863	0.004097886642
1864	0.004097580995
1865	0.004096934373
1866	0.004096483549
1867	0.004095754876
1868	0.00409515207
1869	0.004094692742
1870	0.004094247537
1871	0.004093681264
1872	0.004093023117
1873	0.004092651233
1874	0.004092190242
1875	0.004091673802
1876	0.004091316734
1877	0.004090860265
1878	0.004090098527
1879	0.004089676211
1880	0.004089011159
1881	0.004088530326
1882	0.004087990242
1883	0.004087610566
1884	0.004087247276
1885	0.00408658564
1886	0.004085964233
1887	0.004085613053
1888	0.004084985471
1889	0.004084601668
1890	0.004084188611
1891	0.004083961644
1892	0.004083462776
1893	0.004083090434
1894	0.004082719333
1895	0.004082090556
1896	0.004081542588
1897	0.004081003691
1898	0.00408065189
1899	0.004080212359
1900	0.004079760923
1901	0.00407931526
1902	0.004078886201
1903	0.004078467111
1904	0.004077964857
1905	0.004077424773
1906	0.004076851526
1907	0.004076335084
1908	0.004075656422
1909	0.00407532822
1910	0.004075027716
1911	0.004074567166
1912	0.004074120747
1913	0.004073479033
1914	0.004073012378
1915	0.004072378819
1916	0.004071832487
1917	0.004071367307
1918	0.004070767881
1919	0.00407028829
1920	0.004069721048
1921	0.004069385744
1922	0.004068797412
1923	0.004068300497
1924	0.004067770716
1925	0.004067193151
1926	0.004066669806
1927	0.004066368143
1928	0.004065979592
1929	0.004065527052
1930	0.004065077837
1931	0.004064530679
1932	0.004063940305
1933	0.004063356925
1934	0.004063007525
1935	0.004062602082
1936	0.004062215203
1937	0.004061870451
1938	0.004061555051
1939	0.00406123512
1940	0.004060719632
1941	0.00406037408
1942	0.004059843535
1943	0.004059367224
1944	0.004059146073
1945	0.004058700931
1946	0.004057950934
1947	0.004057427267
1948	0.004057034284
1949	0.004056493769
1950	0.004056158635
1951	0.004055732425
1952	0.004055259756
1953	0.004054862072
1954	0.004054735126
1955	0.004054467902
1956	0.004054279699
1957	0.004053794409
1958	0.004053300292
1959	0.004052980811
1960	0.004052686159
1961	0.004052290414
1962	0.004051890024
1963	0.004051564276
1964	0.004051062328
1965	0.004050588688
1966	0.00405021311
1967	0.00404976153
1968	0.00404928691
1969	0.004048715938
1970	0.004048317607
1971	0.00404803626
1972	0.004047783204
1973	0.004047251633
1974	0.004046875561
1975	0.004046431956
1976	0.00404609558
1977	0.004045552871
1978	0.004045157615
1979	0.004044665088
1980	0.004044295101
1981	0.004043735725
1982	0.004043322596
1983	0.004043108206
1984	0.004042578747
1985	0.004042188875
1986	0.004041626631
1987	0.004041357959
1988	0.004041015751
1989	0.004040494501
1990	0.004040001434
1991	0.004039883496
1992	0.00403930268
1993	0.004038960086
1994	0.004038389139
1995	0.004037981053
1996	0.004037745276
1997	0.004037324739
1998	0.004036927406
1999	0.004036293604
2000	0.0040359866
2001	0.004035646226
2002	0.004035376036
2003	0.004034789858
2004	0.004034544012
2005	0.004033963285
2006	0.00403352317
2007	0.004032972513
2008	0.004032538905
2009	0.00403223599
2010	0.004031595714
2011	0.004031149349
2012	0.00403063033
2013	0.004030182446
2014	0.004029673116
2015	0.004029377269
2016	0.004028872011
2017	0.004028372382
2018	0.00402780611
2019	0.004027358191
2020	0.004027005752
2021	0.004026498886
2022	0.00402581829
2023	0.004025597894
2024	0.004025199688
2025	0.004024612643
2026	0.004024141996
2027	0.004023682695
2028	0.004023356004
2029	0.004022882553
2030	0.004022610502
2031	0.004022270037
2032	0.0040218665
2033	0.004021374755
2034	0.004020813752
2035	0.004020494351
2036	0.004020134576
2037	0.004019884487
2038	0.004019466476
2039	0.004019075773
2040	0.004018658841
2041	0.004018220675
2042	0.004017816006
2043	0.004017490366
2044	0.004017181052
2045	0.004016828461
2046	0.004016408706
2047	0.004015982443
2048	0.004015769374
2049	0.004015413816
2050	0.004015112557
2051	0.004014559617
2052	0.004014266287
2053	0.004014038071
2054	0.004013615799
2055	0.00401313468
2056	0.004012623121
2057	0.004012204095
2058	0.004011712464
2059	0.004011524819
2060	0.004011269498
2061	0.004010739995
2062	0.004010270122
2063	0.004009974214
2064	0.00400946706
2065	0.004009134387
2066	0.004008855495
2067	0.004008478352
2068	0.004008093973
2069	0.004007755918
2070	0.004007361551
2071	0.004006924987
2072	0.004006577752
2073	0.004006186207
2074	0.004005754064
2075	0.004005416667
2076	0.004005008914
2077	0.004004499162
2078	0.004004178017
2079	0.004003773238
2080	0.004003276323
2081	0.004002636271
2082	0.004002147043
2083	0.004001826348
2084	0.00400119829
2085	0.004001119719
2086	0.004000760701
2087	0.004000463613
2088	0.004000068661
2089	0.003999449664
2090	0.003999118945
2091	0.003998727931
2092	0.003998188116
2093	0.003997586361
2094	0.00399714353
2095	0.003996699224
2096	0.003996266804
2097	0.003995864759
2098	0.003995300232
2099	0.003994906746
2100	0.00399460697
2101	0.003994155787
2102	0.003994012488
2103	0.00399359846
2104	0.003993320736
2105	0.003992887631
2106	0.003992539985
2107	0.003992189569
2108	0.003992085017
2109	0.003991914299
2110	0.003991597128
2111	0.0039910536
2112	0.003990632402
2113	0.003990301985
2114	0.00398971211
2115	0.003989230649
2116	0.003988718838
2117	0.003988424439
2118	0.00398812674
2119	0.00398785931
2120	0.003987250634
2121	0.003986955521
2122	0.003986516324
2123	0.003985952918
2124	0.003985654185
2125	0.003985345689
2126	0.003985101147
2127	0.003984626978
2128	0.003984299873
2129	0.003983953035
2130	0.003983699629
2131	0.003983222231
2132	0.003983005512
2133	0.00398267473
2134	0.003982415867
2135	0.003982092969
2136	0.003981709965
2137	0.003981424681
2138	0.00398104912
2139	0.003980753219
2140	0.003980346076
2141	0.003979898084
2142	0.003979625532
2143	0.003979307219
2144	0.003978937627
2145	0.003978604454
2146	0.003978325553
2147	0.003977985169
2148	0.003977636406
2149	0.003977241688
2150	0.003977125998
2151	0.003976775151
2152	0.003976198703
2153	0.003975836816
2154	0.003975594819
2155	0.003975151799
2156	0.003974545991
2157	0.003974113857
2158	0.003973717953
2159	0.003973461994
2160	0.003973141432
2161	0.003972964233
2162	0.003972400497
2163	0.00397204057
2164	0.003971796387
2165	0.003971401939
2166	0.003970977626
2167	0.003970515591
2168	0.003970275445
2169	0.003969995663
2170	0.003969555214
2171	0.003969242708
2172	0.003968988673
2173	0.003968654681
2174	0.003968294788
2175	0.003967744151
2176	0.003967207564
2177	0.003966987213
2178	0.003966714542
2179	0.003966434625
2180	0.003966006042
2181	0.003965645522
2182	0.00396534723
2183	0.003964969764
2184	0.003964676829
2185	0.003964324625
2186	0.003964018924
2187	0.003963713214
2188	0.003963587814
2189	0.003963177085
2190	0.003962846924
2191	0.003962485514
2192	0.003962257397
2193	0.003962000763
2194	0.003961683556
2195	0.003961434933
2196	0.003961062159
2197	0.003960573362
2198	0.003960083433
2199	0.003959848447
2200	0.003959585251
2201	0.003959307419
2202	0.003958907262
2203	0.003958374603
2204	0.003957827417
2205	0.003957402107
2206	0.003957000099
2207	0.003956675646
2208	0.003956615018
2209	0.003956207535
2210	0.00395588434
2211	0.003955516628
2212	0.003955121452
2213	0.003954752029
2214	0.003954464345
2215	0.003954064305
2216	0.003953634437
2217	0.003953305499
2218	0.003952794965
2219	0.003952414775
2220	0.003951906415
2221	0.0039515309
2222	0.003951078045
2223	0.003950742427
2224	0.003950404876
2225	0.003950235399
2226	0.003949911782
2227	0.003949670333
2228	0.00394944644
2229	0.003949141746
2230	0.003948718269
2231	0.003948364303
2232	0.003948009554
2233	0.003947660064
2234	0.003947360144
2235	0.003947029255
2236	0.003946662729
2237	0.003946286944
2238	0.003945779025
2239	0.003945593187
2240	0.003945215549
2241	0.003944831197
2242	0.003944546227
2243	0.003943860869
2244	0.003943632535
2245	0.003943135414
2246	0.003942741505
2247	0.00394246433
2248	0.003942130186
2249	0.003941908694
2250	0.003941520943
2251	0.003941234256
2252	0.003940940863
2253	0.003940477211
2254	0.003940144198
2255	0.003939944569
2256	0.003939666648
2257	0.003939185079
2258	0.003938756901
2259	0.003938525241
2260	0.003938323949
2261	0.003938003937
2262	0.003937758605
2263	0.003937335048
2264	0.003937003367
2265	0.003936702862
2266	0.003936462931
2267	0.003936206936
2268	0.003935996546
2269	0.003935491505
2270	0.003935087159
2271	0.003934710421
2272	0.003934437795
2273	0.003933909272
2274	0.003933520074
2275	0.003933210832
2276	0.003932907181
2277	0.00393270294
2278	0.003932410752
2279	0.003932062305
2280	0.003931716915
2281	0.003931515684
2282	0.00393128344
2283	0.003930980248
2284	0.003930807148
2285	0.003930532058
2286	0.003930189599
2287	0.003929838536
2288	0.003929386202
2289	0.003929100594
2290	0.003928752417
2291	0.003928382889
2292	0.003928108123
2293	0.003927813929
2294	0.003927599575
2295	0.003927323128
2296	0.003926837234
2297	0.003926749196
2298	0.003926612074
2299	0.003926427404
2300	0.003926113514
2301	0.003925820176
2302	0.003925560306
2303	0.003925309193
2304	0.003925061594
2305	0.003924802758
2306	0.00392454999
2307	0.003924168847
2308	0.003923930229
2309	0.003923655633
2310	0.003923490335
2311	0.003923123558
2312	0.003922899665
2313	0.003922503267
2314	0.003922231683
2315	0.003921990963
2316	0.003921770415
2317	0.003921542954
2318	0.003921296316
2319	0.003921040545
2320	0.003920617383
2321	0.003920225857
2322	0.003919808251
2323	0.003919518293
2324	0.003919089782
2325	0.00391865292
2326	0.003918402651
2327	0.003918092895
2328	0.003917727035
2329	0.003917462401
2330	0.003917066325
2331	0.003916824605
2332	0.003916438293
2333	0.003916069933
2334	0.003915640784
2335	0.00391531127
2336	0.003915064655
2337	0.003914660875
2338	0.003914467755
2339	0.003914199678
2340	0.00391380118
2341	0.003913386832
2342	0.003913052571
2343	0.003912841768
2344	0.003912605856
2345	0.00391230119
2346	0.003912075257
2347	0.003911820259
2348	0.003911410106
2349	0.003911047932
2350	0.003910764805
2351	0.003910445557
2352	0.003910135218
2353	0.003909900888
2354	0.003909666136
2355	0.003909406842
2356	0.003909231791
2357	0.003908786487
2358	0.003908572556
2359	0.003908331466
2360	0.00390807743
2361	0.003907769141
2362	0.003907521569
2363	0.003907237175
2364	0.003906964996
2365	0.003906706717
2366	0.00390642458
2367	0.003905987223
2368	0.003905753361
2369	0.003905421392
2370	0.003905103745
2371	0.003904759109
2372	0.003904592833
2373	0.003904395649
2374	0.003904058954
2375	0.003903848439
2376	0.003903638939
2377	0.003903404519
2378	0.003903181435
2379	0.003902962585
2380	0.003902818037
2381	0.00390261858
2382	0.003902355679
2383	0.00390214404
2384	0.003902004751
2385	0.003901734471
2386	0.003901467868
2387	0.003901198649
2388	0.003900679468
2389	0.003900360472
2390	0.003900108801
2391	0.003899806112
2392	0.00389943616
2393	0.003899210084
2394	0.003898976788
2395	0.003898687232
2396	0.003898299581
2397	0.003898074681
2398	0.003897865002
2399	0.003897701683
